#He so k la
3.0
#Number of Nodes
17
# list of nodes
#x #y #z
13 9 1288
13 10 1680
13 11 1362
13 12 1932
13 13 1761
13 14 1690
13 15 1494
13 16 1342
14 0 1208
14 1 2183
14 2 953
14 3 1551
14 4 2432
14 5 1473
14 6 2491
14 7 1578
14 8 1677
14 9 1577
14 10 1456
14 11 1456
14 12 1766
14 13 1350
14 14 1539
14 15 1257
14 16 1428
15 0 1211
15 1 1833
15 2 1365
15 3 1974
15 4 1544
15 5 1169
15 6 2781
15 7 1334
15 8 1302
15 9 1065
15 10 1653
15 11 1524
15 12 1847
15 13 1518
15 14 1343
15 15 1339
15 16 1225
16 0 1357
16 1 2356
16 2 1291
16 3 1424
16 4 1795
16 5 1797
16 6 2131
16 7 1921
16 8 2045
16 9 1157
16 10 1356
16 11 1399
16 12 1514
16 13 1276
16 14 1418
16 15 1410
16 16 889
#Chi tiet cac cum
6.795831796566636
24
19 35.64678341106122 5.478409491131323 0.0
26 37.056047704204204 2.240434088110737 0.0
27 37.20859197527108 2.8036849763965837 0.0
42 34.52767902234433 0.7501543607475889 0.0
62 33.21218546192525 3.7715998865397893 0.0
68 37.37921269844467 1.376820948235994 0.0
79 39.355719903069605 10.328171813326184 0.0
110 35.76870298594921 1.3987659300346986 0.0
123 39.429696129724164 3.7075604207175465 0.0
152 35.70652268069631 0.22511039503148966 0.0
181 38.754808047101115 3.716090706066555 0.0
260 31.84135207251236 2.1494776891246907 0.0
283 39.88996559129095 1.2234046237649485 0.0
311 33.47830738927658 5.429282621425328 0.0
314 33.79822611968058 5.326691324320045 0.0
323 33.78879529079587 9.235274125397055 0.0
329 37.78097980937712 7.331826105769253 0.0
372 36.57363170085378 9.34540007339357 0.0
383 38.324259945174795 2.704207731936792 0.0
400 39.99790761935219 2.5406652203156614 0.0
407 32.229240217967465 2.2757425992790528 0.0
411 36.258187490336 10.004071496314507 0.0
485 30.875427165523394 2.2594087777906324 0.0
493 39.387624355263455 8.084252122876464 0.0
658.8619221801204
38
2 9.828459666383713 33.269570697769275 0.0
3 9.749533089527034 33.99950498144297 0.0
23 8.022396567538026 34.835136285150625 0.0
34 10.684239874466204 37.44048757728311 0.0
51 14.006159672716192 38.872405929729524 0.0
53 5.652373465885217 36.616794418807835 0.0
74 10.426654118074167 34.270250858224216 0.0
75 10.03788843321288 34.81491074987492 0.0
97 8.860958200077063 31.74444148427974 0.0
100 5.424084693220324 35.64091689574363 0.0
101 5.790675631602431 35.279274890337234 0.0
102 5.569631982788005 35.87477020688973 0.0
147 14.254479449707608 36.92819458110546 0.0
164 10.323766818470421 32.63508241741462 0.0
172 9.071288154973871 37.542270176065934 0.0
182 14.665287302528712 37.25622034813529 0.0
185 5.634506639259532 33.83094676218333 0.0
193 4.989389612193941 34.30969671692661 0.0
194 4.9744359588739915 34.77666747287544 0.0
215 11.910208006602492 33.90811791052932 0.0
225 7.664096559604797 37.928798557629946 0.0
240 6.991242710285216 34.04695932260785 0.0
242 12.177686981171124 37.69832612771407 0.0
285 12.54617502289082 38.21496527601639 0.0
353 7.403105954546061 38.38999964610206 0.0
355 7.503054335922335 38.968620035830796 0.0
405 6.669567049694642 38.35203119913153 0.0
406 6.965323410171015 38.82515261617741 0.0
410 10.868686359769113 38.03606110643671 0.0
417 15.0483351825556 36.250920268202094 0.0
426 5.23772041964612 39.1815483527315 0.0
444 12.892652834449624 34.09732055609426 0.0
448 1.0203308324329825 36.6674175746281 0.0
450 1.9396007337201613 39.50004072736971 0.0
456 3.3509023016659527 39.334815882465826 0.0
464 9.47530448069568 34.69010808603292 0.0
473 7.7316882302749566 35.79413116547869 0.0
488 4.173662718030087 37.118592354652144 0.0
5.120094090104854
22
15 2.5266800078918488 0.8767486597369093 0.0
48 6.400717214701509 2.7427626475643034 0.0
69 0.7970840572467195 5.709294289396444 0.0
84 7.366069938003039 0.2719680424851639 0.0
131 2.2511697483875923 1.8847325064153313 0.0
134 0.31131514811920374 4.505806573316681 0.0
149 1.306939676280107 2.484773741825258 0.0
174 0.5703450219866032 6.923864425819515 0.0
206 6.948841800654766 6.27986426277907 0.0
244 4.967415618286434 2.8978854326888253 0.0
247 2.248469664702697 7.7409183914414115 0.0
254 4.915661785863588 4.298880958658011 0.0
273 3.1291672990870385 1.9453478672903497 0.0
279 5.83651949008383 6.422890134435104 0.0
289 4.26953853860365 3.777625245353169 0.0
299 4.223807821532876 5.949686323883476 0.0
325 0.3053564512058349 5.892318277358714 0.0
354 3.9880751576384825 3.314901248731267 0.0
393 5.413735101552752 0.02328623845843425 0.0
432 5.235938788549007 2.892690253701674 0.0
463 3.602187776518253 0.04045973791233787 0.0
475 1.0968507373425966 3.770650652448455 0.0
7.12406299445766
29
21 38.16058324072624 32.75274819060369 0.0
22 38.776914304184366 32.48875963721803 0.0
47 39.796430585448526 38.70798492104856 0.0
49 33.6005203015517 31.485605402341882 0.0
70 33.1974232214978 38.60047077957888 0.0
121 35.86544018499118 27.67180999481204 0.0
132 37.308125212947715 28.25833022514035 0.0
136 32.31984382705622 38.825876452364135 0.0
140 39.627174972925786 32.47133240730679 0.0
146 34.498662798179325 33.2716658430303 0.0
148 34.62874369190935 33.38234479377466 0.0
159 33.65411083013602 36.79826645965157 0.0
171 37.06925278585618 38.222853727391325 0.0
197 35.431842705154615 32.889009438680304 0.0
216 39.258196064090825 31.5008739465393 0.0
217 39.808683746619906 31.91824735714194 0.0
220 30.886373561370554 35.80508304946723 0.0
221 36.367475354309256 38.43637521336594 0.0
249 37.839738911198566 36.34663546846627 0.0
263 39.52674612104934 30.928317258050726 0.0
267 36.081323657439974 39.29126204246751 0.0
275 35.90081715778659 31.946820254021592 0.0
292 31.685334924913224 38.817656816447894 0.0
295 37.46067339491781 35.16691465367468 0.0
328 35.36539804375891 37.79975436793538 0.0
376 37.502438717559926 33.75819434260969 0.0
401 35.91889215802918 39.330060337655745 0.0
430 38.2842188151532 34.66966725086337 0.0
460 39.78207938730311 36.95470344250692 0.0
5.165587648900638
29
9 19.664406009650264 10.73614532232847 0.0
14 22.080008725404692 10.923421691445556 0.0
54 22.78505268430881 11.044778068542492 0.0
77 22.53530133199698 16.09615803606023 0.0
78 20.561526189099286 9.866619541444248 0.0
89 18.96784216954939 10.108511812078355 0.0
106 17.114935607875964 15.639902661968167 0.0
107 17.642884787014435 15.316196580161636 0.0
108 17.974435047867004 15.682354180787149 0.0
128 20.938800337407194 10.342795780444874 0.0
145 19.814787094150212 15.071331515903804 0.0
178 19.44581639110672 14.137258404170074 0.0
188 17.24951335557517 13.181097418389541 0.0
222 17.918820532455513 12.138994214441 0.0
248 15.866842568213334 11.928307250591756 0.0
262 22.108469134612875 12.246012966889568 0.0
294 15.438056937861083 10.737504418545463 0.0
305 22.25517359484197 13.891401538253884 0.0
357 21.69471700726413 15.651180265900974 0.0
375 20.7620216593112 12.595242247347695 0.0
387 19.404475620783153 9.621101360541282 0.0
421 24.189880811282436 12.07089835260637 0.0
423 18.09814601733516 14.670638476287538 0.0
424 21.28829649694488 17.218850875432384 0.0
465 18.623976231567923 15.480952851746153 0.0
469 21.244474408796048 16.792814577807068 0.0
470 19.445829585790374 11.497973230944368 0.0
481 21.839044143843314 12.232339504238015 0.0
496 23.77164624571868 13.357515002819806 0.0
5.092693200458274
28
31 2.2009031532487313 24.07017967041418 0.0
59 6.498166351619512 22.880097704036043 0.0
112 2.599124046559933 16.580003230900758 0.0
130 0.5244019606392022 20.816790247878806 0.0
139 5.1790353112497804 22.062759043482224 0.0
151 4.739089570910047 21.920987429945228 0.0
155 8.036041774848357 20.454401577126063 0.0
156 8.521765344827058 20.530006546786982 0.0
162 2.7858489627236684 23.60147833510697 0.0
219 4.078202785086889 23.120392701800498 0.0
230 2.4831880690598753 21.664818054629386 0.0
234 3.185364600933382 18.765280693752167 0.0
245 5.618331248228359 19.131074563362557 0.0
246 1.742158294486046 16.562301662517108 0.0
286 1.3662927143629242 20.155140670808773 0.0
296 1.118855912620284 18.92117946824439 0.0
312 4.755246332440834 17.987471646835964 0.0
313 0.7136367722986261 20.013166820405964 0.0
334 5.395927560613677 17.42487680045336 0.0
346 0.24807337877115493 20.242949426229586 0.0
362 2.307821080857065 22.490323040938993 0.0
373 5.031168635539527 16.190335539307867 0.0
391 2.1985045516439863 17.26382175298031 0.0
408 3.9306786862019476 16.1642383688697 0.0
434 2.6481786049767275 20.752635448563396 0.0
447 0.6186148258980168 16.754679437230592 0.0
477 6.061251027568466 16.117221510420386 0.0
487 3.4330903973515574 18.373621214917417 0.0
599.727798097738
42
10 28.774267907617006 39.06619175310807 0.0
12 20.071636730793333 32.45619609386911 0.0
13 20.52044958536758 32.505072731204045 0.0
29 18.016937437680046 36.305958936053095 0.0
30 18.745731426391885 36.47466668479456 0.0
43 21.3037362807962 34.91321458948978 0.0
50 28.096504410874733 32.2792006184531 0.0
52 25.60468319800814 31.51762765515031 0.0
99 25.5295956784682 30.758064149108744 0.0
135 24.30579798079567 32.1159534962478 0.0
157 20.669108027201677 31.57930310407319 0.0
158 25.695606239092513 34.57507743679278 0.0
168 24.437552449675888 33.333215682833824 0.0
169 24.513046153916275 33.09096150476977 0.0
180 26.57413011106573 36.00070607340729 0.0
186 16.479892871868216 37.46282536603492 0.0
189 22.558826761202944 35.342951027356875 0.0
192 24.2232412104075 31.061028930612427 0.0
199 24.94653141827954 34.4119087736383 0.0
202 17.160769245714395 37.47566339597655 0.0
207 23.560219048903598 39.03887890060928 0.0
231 23.411464654307682 31.44694017656902 0.0
284 19.25298942650252 31.75953571546381 0.0
297 23.196898300877045 33.86294066362301 0.0
298 23.930665529112854 33.9630339160498 0.0
331 24.64413131121301 37.51672785470405 0.0
342 23.19985697553787 32.879500538853186 0.0
345 21.166131680986 39.8686913574472 0.0
356 25.741768524050403 37.136821786560134 0.0
366 19.14825868618783 33.31589662150788 0.0
368 24.628394233148633 38.07341166343837 0.0
369 24.535153934759798 38.5807112501171 0.0
377 23.885353112475148 35.786879392604305 0.0
381 26.884692591886104 33.63043951975092 0.0
418 23.57124383761217 34.75129573819347 0.0
419 21.596373619002662 37.5239139595842 0.0
425 28.034191846757867 37.73657076974984 0.0
442 19.97420985548701 35.2880989574471 0.0
443 19.9146465265859 35.87199437319012 0.0
451 21.084867980065052 36.23619004686783 0.0
452 21.460956290313188 36.999154784704295 0.0
453 21.584450521574603 36.985157731289185 0.0
7.418091944196839
32
4 39.71427038668223 20.496821344546337 0.0
63 31.86252970664417 19.6110474649612 0.0
111 38.7625301973134 17.70081301184031 0.0
117 35.888113772806676 27.291708275992285 0.0
208 33.99009351275942 19.92702004005816 0.0
223 38.77247045754243 20.160058796832775 0.0
224 36.16229152933645 21.54288974031626 0.0
227 37.25732323617999 13.200554222915413 0.0
233 34.75282343261769 23.846832273147754 0.0
252 37.31820320099918 21.104452915176275 0.0
253 33.45412101083636 18.592085049739815 0.0
261 36.14935297439606 26.368753090159665 0.0
269 38.14027325384423 21.643504739861672 0.0
272 32.41888395516367 17.716142124512835 0.0
277 38.53833825214932 25.444995071157216 0.0
278 34.37611737779645 20.886194430696186 0.0
318 32.020781838467414 18.193811339633243 0.0
343 37.626488052286504 19.223440739532357 0.0
360 34.86031187794549 18.71051288560861 0.0
361 31.277495852373338 20.692376905538747 0.0
364 35.12325858269067 21.648612191619687 0.0
379 37.714261879114666 18.044951815207547 0.0
388 36.74707351559288 17.101153449506995 0.0
389 32.39726308089212 20.17216730949238 0.0
404 35.72082196990983 20.27655950811188 0.0
440 35.46906530966965 23.440405560049225 0.0
441 35.645235189982834 23.330310958515728 0.0
449 37.15116680593164 16.553971320189877 0.0
466 39.999642871334906 21.31194520796659 0.0
467 39.51787371356699 21.910765800502773 0.0
483 34.796974544293526 17.21459094418181 0.0
486 35.37125888194074 22.466232636685966 0.0
562.7844467381813
34
25 20.001177976425552 28.54234952985414 0.0
39 22.184725661444666 19.1936842663086 0.0
58 18.278767886630888 25.3147563877067 0.0
61 23.31363801201659 23.749320903962758 0.0
66 25.1817292036191 19.26978548336466 0.0
86 19.331219272637945 24.645148386925577 0.0
103 18.80822078934916 22.376898054304085 0.0
104 18.68974753232264 22.701480769965205 0.0
115 25.280353391825173 18.331114664156388 0.0
166 24.209562052195885 18.062947993702593 0.0
167 24.539625084435215 18.753747241874038 0.0
175 21.263560353390186 27.485432884333754 0.0
176 21.755417466315933 27.613166626351685 0.0
196 20.116407911397083 20.5799134464423 0.0
204 22.165177777159222 27.1550222283186 0.0
209 21.459604296141574 26.475155267413513 0.0
210 21.0233390224085 26.749584900991508 0.0
226 20.158781900907428 25.216419619725944 0.0
235 20.31283664661003 21.8866364264977 0.0
241 24.599073789785614 20.529004503901362 0.0
255 21.107360605124303 25.78658400235352 0.0
257 26.36729337784761 19.221099120248322 0.0
281 22.965281675853866 21.913276385237733 0.0
282 20.288797766159814 22.605141733040714 0.0
300 21.053682750588763 24.210154623073034 0.0
302 19.91569949761299 19.807749553696883 0.0
309 18.559566210610985 19.046149389668102 0.0
326 17.760023042837656 22.413445839067105 0.0
327 20.515237581163657 23.147881256514125 0.0
330 24.29755193564219 22.389281482902312 0.0
367 24.52324044553272 23.40686875133328 0.0
380 19.89336963267999 21.67829082196857 0.0
385 21.495680009472643 18.225106403953216 0.0
420 19.45426650209967 20.16224250711123 0.0
5.0686900809563715
26
0 12.087086785786143 30.421701420519618 0.0
6 11.926780004058694 23.972616361797783 0.0
35 17.23845222939058 29.65151215910371 0.0
44 12.016690722683734 31.637701230019253 0.0
60 11.35047086881628 26.09655617651864 0.0
150 11.687617837101682 28.816687436846458 0.0
200 12.650393921897605 27.73780020262237 0.0
212 14.335472748386895 27.4854725869889 0.0
258 14.910689891052684 24.119308227271667 0.0
274 18.095284524679318 30.645894226500126 0.0
280 10.885234801960724 30.412937832240505 0.0
288 17.338949625368755 27.546209493356116 0.0
320 18.04324773559554 31.02693307280879 0.0
344 9.17966607533294 26.261785726740317 0.0
390 18.428817331656667 29.09252362976845 0.0
394 10.1154826349424 29.90828226664552 0.0
395 10.905870508411285 29.938417556053626 0.0
427 13.062005935388452 33.480809916749024 0.0
428 11.511092170496715 25.62573462183684 0.0
433 10.643939916980857 26.92362175780857 0.0
435 15.672547654125783 26.006906623917843 0.0
439 13.981143890841023 30.542211649145838 0.0
455 14.95926056913316 29.991156266969018 0.0
472 14.939711706754288 32.420301049044234 0.0
478 11.753309174248 24.590677013999372 0.0
479 16.034238885200686 32.66821013994577 0.0
6.426274628874014
28
33 21.369715303095656 7.779545357629099 0.0
71 23.294940804819852 3.089778439868846 0.0
73 21.76918461547374 6.739002081663504 0.0
93 22.59612471858811 2.618394600561808 0.0
122 21.240613474483126 5.292296699293958 0.0
129 25.638940606236872 6.72300373422941 0.0
137 20.936583793247724 1.1066034914930103 0.0
141 20.58843262127113 6.626701365555975 0.0
154 28.782373123583657 1.211470885906119 0.0
163 21.48998482449438 4.117810682481598 0.0
170 20.63974628423482 7.816102786184414 0.0
179 24.983551418429908 6.238481652677895 0.0
187 19.83183058858618 2.5566889574336082 0.0
191 28.53472599848268 4.992520313661611 0.0
211 22.252622290214102 1.95606222573787 0.0
259 24.59813821763239 8.32423152870544 0.0
266 19.22294130203719 4.59028558663266 0.0
304 29.60448899368612 4.645856303135077 0.0
315 19.33464038715716 7.536111385737447 0.0
335 27.98297567829415 2.4982905212797633 0.0
365 23.643102235509133 4.402269064596719 0.0
399 18.976097036551923 0.07209406527513434 0.0
414 27.452992367897572 4.473931923960186 0.0
415 27.271232395823613 4.66194005133568 0.0
416 25.05443001181037 3.6745665417328928 0.0
436 21.75578584078645 3.3944399159235386 0.0
491 27.619499708971507 6.744871670612949 0.0
492 25.459076648171806 1.917531873832531 0.0
6.030892316310071
26
7 9.504407360561606 18.83424776450303 0.0
16 13.256855328986296 16.16889359368675 0.0
40 15.319470324167131 16.013932249449496 0.0
55 13.218101549350834 15.099317692655562 0.0
57 13.10682458764481 15.651892472629106 0.0
76 12.453673395894553 12.671421410607236 0.0
94 14.857238372447885 20.117106855245193 0.0
116 9.745163860596877 15.993690840876472 0.0
127 15.693192253757646 18.13643801383615 0.0
144 14.345669808407006 21.41270280905122 0.0
173 16.328737530831848 17.463765547306732 0.0
195 12.70891887185629 15.324035627592245 0.0
243 12.893081029196857 20.15250750310427 0.0
251 16.868622016515456 19.76910227206825 0.0
310 11.1206727087151 16.477949795324232 0.0
319 13.576540282141995 21.687170532326494 0.0
333 12.162324227272787 22.03416372718017 0.0
340 11.233139243301043 15.23216373579116 0.0
341 16.047645884078456 21.82811959366115 0.0
371 12.068271890174406 23.07265628546574 0.0
374 15.093672630413431 20.976267642471996 0.0
378 16.089864127706225 22.014160803257717 0.0
386 14.380960547187605 19.10579033299348 0.0
446 10.86468400688228 22.590682097977485 0.0
476 13.66673767049305 17.859685362592128 0.0
489 12.34377581930065 18.541775169557326 0.0
668.1214854248688
33
1 13.124967003499808 4.968927236552122 0.0
41 11.967722769616854 2.67492026144909 0.0
80 11.139253882457112 5.945929009523834 0.0
81 11.698841576123016 5.300096642981697 0.0
90 11.665646326357598 9.108716611528308 0.0
105 14.027441873522939 8.456171966952198 0.0
124 16.5027414555594 2.025256023677423 0.0
142 11.166942412704364 8.075128552077473 0.0
161 14.927808546456427 0.09478208032163438 0.0
205 15.141420343299599 8.440790958035189 0.0
268 17.725607197485655 3.4097318670301053 0.0
271 10.872879661103354 2.288210667134898 0.0
276 12.714005695918638 9.969290079571133 0.0
306 15.688587314533514 6.8779632026807045 0.0
307 13.306962202421612 9.802392185458833 0.0
308 13.865217392299106 9.58197276016873 0.0
316 17.83324285318646 2.3587508681652682 0.0
324 12.684604799974824 10.451863540614438 0.0
339 18.508237351325235 4.562851994966253 0.0
347 13.464474803390427 2.644739834523581 0.0
348 13.855491404765328 2.128029745586749 0.0
352 17.147049955440483 1.412261977871614 0.0
358 14.195108262459758 6.035012847542074 0.0
359 14.691220581651818 6.434089991404707 0.0
402 9.528362631459414 4.680864780768332 0.0
422 13.432756642742767 6.4793757542692205 0.0
431 14.329425705312966 4.475484823190355 0.0
437 14.279706690048037 2.039898063486921 0.0
438 14.364870710587446 2.8971332425679877 0.0
462 15.958232189200842 2.4756891731041035 0.0
471 17.791490315516388 6.262966049470557 0.0
480 12.727353816790908 1.3821594842669784 0.0
482 12.110903300442795 6.594840797160506 0.0
5.934343071589642
28
11 32.06437725231947 23.674736945096363 0.0
20 28.20244649915957 28.697482982420517 0.0
24 27.7119916473126 21.891122093839883 0.0
36 34.378669342638105 26.722626236559634 0.0
64 27.085297644985438 20.110228744373376 0.0
65 27.50752418991751 20.897372387848336 0.0
72 24.40504374638368 28.843495200072653 0.0
83 30.431621960290382 20.800882219529544 0.0
85 26.264484130627725 27.843845677056766 0.0
92 26.742854423303942 23.13009605614642 0.0
113 32.73379181333158 29.403107150859963 0.0
133 26.519638611247267 24.437372748147933 0.0
153 31.838559405515312 29.8169247481056 0.0
165 26.75705443887803 25.133880395517334 0.0
177 26.35643940972001 21.000730082169994 0.0
184 25.861715404594843 28.614061569264692 0.0
203 29.066376163561568 26.061644652697627 0.0
239 30.773914779230623 24.30983942662831 0.0
290 29.25697880487181 24.7238545860424 0.0
291 29.62723801912062 24.521823063719676 0.0
384 33.55380066467852 27.45892517568773 0.0
397 32.51996270314495 24.19116068522458 0.0
398 32.63735719702787 24.755878801102014 0.0
403 30.982340734609156 28.393992081451984 0.0
413 29.50237772070893 21.984621421254488 0.0
454 26.169977372022032 28.106833193193516 0.0
494 30.30116257890695 22.716103405900057 0.0
495 26.711201224965645 29.271146298852546 0.0
6.040209992201109
27
8 26.866653107342643 9.707777292199518 0.0
17 30.009805654521067 15.518419640851048 0.0
18 30.537967354819404 15.198348324410807 0.0
32 28.847431609600438 8.396416273145713 0.0
46 27.462444807872163 13.067983786411604 0.0
88 27.39592579236454 12.000384509801059 0.0
98 29.534994019207907 9.22487777569684 0.0
160 30.167915829481803 6.553453880181342 0.0
236 25.410969473118936 11.566733102561404 0.0
237 25.993068221346135 11.417308903860675 0.0
265 26.02688103414501 15.26346352284343 0.0
293 32.62729789530392 9.553403775035674 0.0
301 26.994311813843172 16.260264882248286 0.0
303 31.24357811894703 13.77551668616986 0.0
321 30.6682776860786 10.442589564836515 0.0
322 28.0406222045171 7.586411389515424 0.0
336 32.15095739569785 10.281804982030705 0.0
337 32.21714385703213 10.661490280119136 0.0
338 32.773587678547074 10.466935926691844 0.0
351 26.532164259252927 13.009859716194462 0.0
363 27.02171235796345 17.219914280984383 0.0
382 31.979991268695855 15.099282003773308 0.0
396 27.954940465852673 16.755112710120727 0.0
409 28.9414487277962 13.323066831085136 0.0
457 30.456581848208312 17.935165300510647 0.0
474 29.764160865481227 12.331146221707689 0.0
497 24.959059078235434 14.250755830313093 0.0
5.827961412058099
26
5 6.056770737948507 13.644439345367203 0.0
28 9.903865184444593 9.107354576215956 0.0
45 2.8746084258034164 10.29272729094654 0.0
56 1.5241870514007168 12.49262829006293 0.0
67 0.030280202151620028 11.000455230781801 0.0
82 4.142382099513958 12.535536103042592 0.0
95 10.684950719891317 10.42753265702262 0.0
109 5.127601545072818 14.778514084106916 0.0
183 3.3256468359422104 11.773135365642379 0.0
190 9.334200208023338 13.864345272761208 0.0
198 0.9522674129553759 12.651092592449904 0.0
201 8.131748194582762 14.054201483275744 0.0
218 6.141751500033355 10.162082757678487 0.0
228 9.54604695780823 12.260703539543611 0.0
238 4.243527489103781 8.045042746723162 0.0
250 6.966228596794885 7.386099754552223 0.0
264 6.4890284445846005 11.79350109631028 0.0
270 5.238671148677398 10.578683414231541 0.0
287 7.384006562490858 15.609677503185686 0.0
317 5.446290447604552 9.750039206582304 0.0
332 7.75849639607907 14.132022802061329 0.0
350 3.5107549111489527 9.75510378271336 0.0
370 7.495515394288771 9.09430037049447 0.0
412 7.882910937397157 8.421013396777218 0.0
459 2.094997665423459 12.627360642228954 0.0
484 9.673778936159176 10.12246198697483 0.0
5.71527786915522
26
37 5.398463993118722 28.486620629286985 0.0
38 5.167705559694298 28.543393033876338 0.0
87 1.5639632555360459 28.137476727445048 0.0
91 4.997231371373966 24.906972562996614 0.0
96 7.159997448487588 28.321836451786766 0.0
114 3.232025164692229 29.968726060729672 0.0
118 6.497955195643348 27.064023501232747 0.0
119 6.4191959400630285 27.885237375562173 0.0
120 6.932810860994177 27.396632172392017 0.0
125 5.4323199812227 26.671346825144564 0.0
126 2.087220076656156 28.804166256314776 0.0
138 1.8771262707729852 33.80236070550364 0.0
143 4.706721513660604 25.40502634612889 0.0
213 1.0303380440217353 26.374245586184887 0.0
214 7.7278096510508725 25.870759344070837 0.0
229 6.296718018577514 30.10618619918272 0.0
232 3.876608807648704 24.30931249055121 0.0
256 1.1576803586867155 30.731280231456658 0.0
349 1.5669806047187826 26.516646978229495 0.0
392 3.7923962069741433 28.935655677681076 0.0
429 3.974835873685754 31.18884119539635 0.0
445 5.059708593290628 30.216862799173338 0.0
458 1.2734423810114004 31.32071862663929 0.0
461 3.5282282838736014 33.7980343381894 0.0
468 4.313278658733127 29.275216223640804 0.0
490 5.090040202598932 29.48483513265907 0.0
