#He so k la
3.0
#Number of Nodes
15
# list of nodes
#x #y #z
7 10 2025
7 11 2429
7 12 2845
7 13 3880
7 14 2125
8 0 3635
8 1 2058
8 2 1772
8 3 2920
8 4 2822
8 5 2825
8 6 1934
8 7 3515
8 8 3380
8 9 2168
8 10 2679
8 11 2310
8 12 2183
8 13 3240
8 14 1668
9 0 2135
9 1 1170
9 2 1286
9 3 1973
9 4 2078
9 5 1626
9 6 1629
9 7 2283
9 8 1897
9 9 1054
9 10 1760
9 11 1360
9 12 1415
9 13 2869
9 14 857
10 0 2964
10 1 975
10 2 1321
10 3 1576
10 4 2269
10 5 1791
10 6 1720
10 7 2722
10 8 2351
10 9 1811
10 10 1640
10 11 1982
10 12 1940
10 13 2560
10 14 1556
11 0 2635
11 1 1550
11 2 1357
11 3 2354
11 4 2053
11 5 1558
11 6 1455
11 7 2036
11 8 2066
11 9 1564
11 10 1996
11 11 1817
11 12 1472
11 13 2777
11 14 807
12 0 1943
12 1 1495
12 2 1420
12 3 2408
12 4 2249
12 5 1253
12 6 1543
12 7 3200
12 8 2223
12 9 1627
12 10 1926
12 11 1169
12 12 1117
12 13 2292
12 14 982
13 0 3841
13 1 1692
13 2 2320
13 3 3162
13 4 3397
13 5 1964
13 6 2140
13 7 3650
13 8 3279
13 9 2328
13 10 2179
13 11 2207
13 12 2558
13 13 3263
13 14 2209
14 0 1796
14 1 983
14 2 1023
14 3 1481
14 4 1675
14 5 1342
14 6 1289
14 7 1541
14 8 1683
14 9 1615
14 10 1492
14 11 1238
14 12 1039
14 13 1672
14 14 828
#Chi tiet cac cum
605.6538054367076
41
11 14.840995487411183 22.972847372720462 0.0
15 13.408963647571715 16.36833152047051 0.0
51 14.623456028424405 23.453193830270322 0.0
55 11.802917019393028 26.10864972572856 0.0
71 15.572082173070578 19.784347765389374 0.0
82 12.883000479518927 24.609044740642588 0.0
86 15.467239423168225 15.154203181954221 0.0
97 13.800081313058556 14.037037127601575 0.0
124 12.60881618344733 25.5854921004437 0.0
129 16.055301837466498 16.52150310069838 0.0
137 13.217966092700546 13.890535697041065 0.0
139 18.131142126032724 23.367631218365155 0.0
140 18.394074844446305 23.94173421424668 0.0
156 12.600544268258856 26.924801002959168 0.0
180 13.49528992926851 24.135180255959092 0.0
195 16.96606419903914 18.240197319818822 0.0
198 19.00251006194368 17.582840062764056 0.0
218 12.166047104376538 20.09771496521036 0.0
226 16.124424861776273 19.536777081574268 0.0
228 14.49048001058253 24.840602232869067 0.0
233 11.09813243354941 17.098091274367434 0.0
234 11.89409903486516 17.712482992067702 0.0
250 20.40755319524246 22.389437115230134 0.0
273 11.45802489391045 16.354714031214336 0.0
274 16.191732510839525 24.330271541024935 0.0
281 13.157273787338 21.124996761324848 0.0
282 13.589382894526572 21.532943280621318 0.0
295 17.087559700637733 26.503454770622024 0.0
302 16.52874827885075 21.257257926876072 0.0
312 14.442686679148832 18.155400538110364 0.0
321 13.051023708987971 20.076278164424554 0.0
322 13.461208061456528 20.98897866987282 0.0
325 17.32013162193232 21.041554071984592 0.0
345 16.032594013179143 22.605357781781848 0.0
358 14.796852613471943 19.390952928031442 0.0
396 11.18509414374171 25.209042186142636 0.0
425 19.142569589042726 23.556220812359584 0.0
432 11.472278827709484 20.335920334498244 0.0
433 11.93257370312168 20.628311946703292 0.0
436 14.308625270128585 17.29316196389296 0.0
446 11.592862111967067 24.974910364069114 0.0
5.141332853036784
22
32 39.146520387386516 1.0081027182255924 0.0
101 33.487570529770274 2.355771130185646 0.0
113 39.800771857964044 3.4439547578036183 0.0
119 39.23546773944161 5.426061149920404 0.0
131 38.6953246486342 2.7262896109974264 0.0
141 35.97339396423577 6.338733312648524 0.0
165 38.90867024423493 3.559301245765819 0.0
187 32.400786366222185 3.3271646754260447 0.0
188 39.44606758456639 7.169989576152875 0.0
266 38.96148145155466 6.486704175439714 0.0
294 36.70978575761692 8.321367066688266 0.0
296 34.93293783901946 1.3733533210875573 0.0
309 38.42582800927398 7.694976884162078 0.0
310 36.64829473614488 4.033268726496639 0.0
311 33.93052931413745 4.984449656694104 0.0
324 33.46633502855991 8.726630456472076 0.0
377 38.48342535298449 5.231543468070071 0.0
379 36.91526331241088 6.431410185545462 0.0
427 34.64361360381705 8.251865304820164 0.0
445 35.74686138599873 2.845215596893814 0.0
450 35.27120667189784 1.8125703399951993 0.0
455 37.02783452852387 3.202288168593425 0.0
6.402282766929293
26
57 38.225360511085 33.36504095101568 0.0
58 38.817993741780185 33.343226860246254 0.0
78 37.738039977487915 29.160406586126754 0.0
92 34.8501760572052 32.38388245690231 0.0
132 34.58200739523145 33.635584711627466 0.0
169 39.13894742114902 28.483407071156748 0.0
172 38.06095530066697 36.799413651869116 0.0
176 32.788040766101226 31.91900354333917 0.0
182 35.71308572344633 29.331301626645413 0.0
206 35.415224410492215 28.450618851221538 0.0
207 35.98544011204679 28.91476389564602 0.0
211 35.837945273272204 35.20026802998706 0.0
223 37.46469867376809 36.070811395085656 0.0
239 31.37706570279729 30.085285983002514 0.0
268 36.918313674218474 27.999739269778352 0.0
285 38.893352913855296 30.129606869490907 0.0
299 37.55661031620889 34.7008843610915 0.0
326 38.48085535436648 31.62528822197158 0.0
327 38.54210220384416 31.51674938607583 0.0
342 37.25650758036187 33.18017622348477 0.0
368 33.688100785812736 34.516872901871636 0.0
380 32.89837775955064 33.233524288819616 0.0
386 36.29595897231289 35.49275202902427 0.0
408 33.76196646474858 33.51140544220555 0.0
409 30.452053458844542 29.25643183812454 0.0
449 38.409741523813565 35.712400282431084 0.0
652.6735286461493
36
17 3.91947773341803 1.3839334356466781 0.0
49 6.5575655139605935 2.4586658137684623 0.0
50 6.542826529862273 2.6621232895816505 0.0
62 9.448281126256601 8.203810235845147 0.0
69 4.90513683296986 0.2244684745951872 0.0
76 11.060655142774785 5.669262279017911 0.0
80 2.3916208491719866 5.796069592181207 0.0
100 3.129631643757401 3.7177172065310056 0.0
105 10.892912427159487 6.157405130712254 0.0
106 10.666825478374978 6.839025823151198 0.0
112 11.416060788767881 0.2784501385048454 0.0
114 7.732357673402904 7.24244628568101 0.0
138 1.4016738642098303 2.5948439898276137 0.0
162 6.711705136019659 1.6098269509661538 0.0
191 4.716483232896812 1.1214514099734694 0.0
203 10.323888275456772 5.229821559979005 0.0
225 6.31598074930565 7.162130634279114 0.0
227 4.162277381178445 4.54782939786625 0.0
230 1.2392481100361357 4.771223209490714 0.0
238 10.586584490788184 2.6384806771338 0.0
246 7.0951744804276915 3.6207135491612954 0.0
247 0.9335048004152486 4.297614220481063 0.0
253 9.074618498726913 7.0128807144771095 0.0
286 5.2765098393189325 5.393402782075806 0.0
288 7.3582799973571085 1.3892473078589072 0.0
291 9.248596127116766 6.4812188532295405 0.0
304 4.897934954650775 6.642120493607232 0.0
317 3.6248188745413046 3.86228572559801 0.0
333 9.74417118015426 5.053092587234605 0.0
334 9.775738576943425 5.940651874994083 0.0
349 6.750334488763134 0.601446580909268 0.0
350 8.755793830563576 6.35802199815771 0.0
372 11.416608824027675 1.470447818910528 0.0
422 4.100857096663704 1.1564415623068145 0.0
424 2.1476601283486563 6.282097293065212 0.0
467 11.562072713535104 3.673904756773042 0.0
626.6432620468242
38
10 28.37081628453384 16.76199280137911 0.0
35 29.27326968327111 18.604463513499994 0.0
36 29.51605362286694 18.606553109383604 0.0
42 23.329342848556507 12.20360844569023 0.0
47 27.44334639905666 13.992978781629418 0.0
123 23.984666984267072 14.146568000911834 0.0
142 23.593052890863706 17.527229631053654 0.0
144 27.877425885239717 22.159044966584784 0.0
149 28.124737831159447 11.371496339509594 0.0
200 22.91691877453914 15.745509083619948 0.0
231 22.920472969647168 12.320905339804206 0.0
235 26.55150505028647 15.907940144062925 0.0
251 25.13661345294903 10.845965287879283 0.0
263 26.09374019521263 16.46699154835048 0.0
264 26.622679776017357 16.67809095574788 0.0
307 30.784243515963155 18.34549420466926 0.0
319 25.9541034325819 20.4509855283318 0.0
320 25.9917264235976 20.99614675833688 0.0
329 27.875634573044273 17.081695286941066 0.0
330 27.6924578880266 17.85862524495777 0.0
331 20.541879712832333 16.479849627850815 0.0
337 28.36854281013563 12.483130192597711 0.0
338 28.613075422985883 12.997475012033497 0.0
347 24.96973835571595 11.119042199512053 0.0
348 24.739159087225545 11.919457166825373 0.0
355 21.848735006770244 18.08502124383968 0.0
364 21.793110659574292 14.209819358909431 0.0
366 25.792405188149402 15.335152233066111 0.0
375 24.36785831938381 12.390542815383668 0.0
385 21.132608630103874 17.552795226544795 0.0
402 27.14107977544439 19.079524423015304 0.0
403 27.82209289350051 19.232310119921824 0.0
405 20.540886881033703 18.198540846668973 0.0
411 28.83298240091 14.248372366780918 0.0
417 20.518975288367262 14.699571342606568 0.0
447 23.293342150585914 21.055035388063352 0.0
459 28.35256375910255 15.191950936063622 0.0
464 29.34539728477272 19.69093133359526 0.0
6.403676196033631
29
6 9.817391080123194 33.36340378293179 0.0
12 7.675460037701122 34.28192835208766 0.0
14 5.6338054728213605 37.53891029146154 0.0
22 8.723794253322232 34.800674537049325 0.0
33 10.526389078868144 37.14706884176221 0.0
43 1.1476775512156627 32.212067449986456 0.0
67 4.188777279052945 39.35941706447691 0.0
68 4.642427539261852 39.114040551769435 0.0
87 9.558501013195063 39.87538021127079 0.0
93 8.59874867435568 31.281938611237152 0.0
103 8.995652486928979 36.25259249271449 0.0
135 5.56950852465351 34.14581950413578 0.0
185 2.0458194134319365 39.13745057856939 0.0
210 4.19061980438088 35.83815458806611 0.0
213 6.342206186857003 34.83730731093496 0.0
258 1.8944036098911354 32.3472563829587 0.0
287 10.247784976136943 31.847617235385403 0.0
292 6.381232308992148 32.29999250397408 0.0
316 7.219588572489411 38.33290152963127 0.0
346 3.03054526555276 37.280681996488326 0.0
370 5.334903638928298 31.152554383588434 0.0
376 1.1303673034738213 35.33632425361581 0.0
390 7.380709099131511 32.896818802657315 0.0
392 0.7941275394147123 35.05816523324334 0.0
399 8.270066775709545 32.6309792304762 0.0
415 5.825916079536664 30.67568059970779 0.0
430 3.6377326018768095 33.58734075369604 0.0
461 0.5808100851210561 38.52515711326944 0.0
468 9.985308419502912 30.135509695553043 0.0
6.020578565212266
26
66 24.17989582152139 28.6683623985486 0.0
89 26.45475580413892 23.973417402238244 0.0
95 25.972771286229822 30.318625888831868 0.0
99 23.673853599327806 22.9159137212681 0.0
117 27.49901566573978 27.124100692367094 0.0
122 26.643071662731273 24.740872003057277 0.0
134 25.022682509330146 29.021889087497353 0.0
136 25.36778887840242 29.588999257867734 0.0
145 20.285373902021583 31.48254906006488 0.0
151 27.2747861034218 26.384894665502216 0.0
152 27.715570011514256 26.890054262308947 0.0
178 20.711510134974386 24.423498392740452 0.0
186 27.33464549876947 29.815646692574923 0.0
197 21.109268483423524 26.408498906426033 0.0
204 22.24783008753502 32.36585778828801 0.0
214 19.292601570963164 28.633295488417822 0.0
248 22.007580994775093 21.894236840948103 0.0
289 20.791919952707037 23.832955238842654 0.0
301 23.732918659918226 32.17742935480228 0.0
303 23.236501059165345 32.75607804963075 0.0
340 22.533477951944917 31.370072687624813 0.0
393 25.340731584552145 26.964976644409504 0.0
395 18.92243058379441 26.300254597452675 0.0
423 26.70275113267853 28.29114450184854 0.0
442 25.212659060207457 25.06306227181126 0.0
444 18.886265293333206 27.480722961629933 0.0
640.2373295146429
43
1 8.096023964644619 9.766880091822534 0.0
4 2.309509443520906 13.012944421314337 0.0
9 6.6908923644517975 13.918472847420412 0.0
16 6.141492072730963 17.4854361083834 0.0
27 9.297015096413615 9.427777712989721 0.0
45 8.197976323776285 10.762296542947759 0.0
64 0.29113092826260584 8.792628411413043 0.0
72 0.9117911314141964 12.514938000171805 0.0
83 8.10261826366935 11.574492601225865 0.0
84 8.70135804969275 11.997493224969096 0.0
85 2.535155359993238 11.70645079099258 0.0
104 5.2222114502899 14.82780566175298 0.0
109 9.575929396592787 15.823168438791678 0.0
115 12.764508892488577 13.182912602391212 0.0
120 4.379920039152224 13.846971408681105 0.0
121 4.508312735341868 13.212111054554708 0.0
133 3.16277941939342 8.444021509017354 0.0
190 8.016413222906102 14.327786798552925 0.0
192 8.588569446050604 14.421378257163402 0.0
232 6.581185853026563 11.030383552087262 0.0
257 5.526054357266821 18.170217231220974 0.0
269 3.0164048215013537 12.596173222559782 0.0
275 4.587180428894218 17.857582422543764 0.0
278 5.246709591242352 9.93288260593949 0.0
297 5.646308446718423 17.132804764811592 0.0
298 5.8556690113787955 17.856299249221106 0.0
300 11.27446246654645 15.527902506018018 0.0
308 2.1235135203363074 11.080729944751363 0.0
332 4.6434768510716244 11.87494189277861 0.0
344 11.095632569143024 14.289422712140452 0.0
351 2.471922223989368 14.614565327755734 0.0
353 3.3774068479571118 8.655823727069095 0.0
354 4.247452576479761 19.202323832251544 0.0
360 1.127230504077805 8.382114584372138 0.0
365 0.2177830834669417 10.219726958293949 0.0
383 6.43690812241274 15.661030846738065 0.0
388 10.042955219965728 14.802767583920255 0.0
394 1.0590383571829518 12.878124767824133 0.0
397 1.914702485069221 10.595149389893011 0.0
413 7.147885099864626 11.239089985215267 0.0
456 9.715808600671911 10.537052755292478 0.0
460 7.138756520196736 10.370244339508647 0.0
462 7.95351707723616 10.13185313255405 0.0
625.1099450377311
39
5 13.272211028691187 4.49517266877647 0.0
7 13.00397069949117 4.617385362824594 0.0
8 13.591846000296455 4.796356651172002 0.0
21 12.970599793364576 7.194999026851144 0.0
38 20.530453934157798 8.374552052749099 0.0
39 20.867197898588028 8.886217030296791 0.0
48 15.533091791594444 12.428599599535742 0.0
56 21.26286527180034 10.797435518829905 0.0
59 17.59124968489066 8.96038934185143 0.0
90 19.688985224586165 12.319811206408966 0.0
102 14.532440535163973 8.424521401246546 0.0
126 20.41771194543293 6.91947508120208 0.0
127 18.456352646701664 11.27389478120516 0.0
128 11.926137913882993 8.434950377620208 0.0
143 19.338265220672767 3.7031325576472973 0.0
147 21.25601939246767 1.0231289526517877 0.0
159 18.867720449757424 8.628139484933381 0.0
168 15.236032803450016 5.2650021351337335 0.0
171 14.736526690624919 0.08879282005251082 0.0
173 19.412110133866797 2.9550907927424053 0.0
174 12.898462794441885 3.9043316185845507 0.0
194 18.395647205573944 9.44575544841866 0.0
202 19.646943603220002 5.385379541068768 0.0
221 15.68875791157163 11.032951685782942 0.0
224 18.59972724408515 6.966166595665478 0.0
236 14.28849295501449 12.421431645756034 0.0
237 19.063981445303494 4.388733271275553 0.0
259 18.327537401807373 7.300813901456634 0.0
277 19.775926514058284 7.105021252546536 0.0
290 16.621369399320134 1.1441951345323371 0.0
313 19.459177106251865 6.435761130613676 0.0
343 18.003536630016647 5.575866385676809 0.0
387 17.977232761386254 7.060818585433391 0.0
400 17.71942221903469 11.588188543933102 0.0
406 21.403662845261792 3.116377907130382 0.0
407 16.57485119368247 4.991126984554234 0.0
419 16.148687630637802 8.87438222285147 0.0
452 12.997146515932242 6.0289429949417555 0.0
454 14.441949634892008 3.9722808986058724 0.0
6.4382325981330135
25
3 1.8850877926665888 30.02173309357783 0.0
13 8.983223899341096 29.21507212413953 0.0
37 5.7587836889281885 28.52882139492393 0.0
60 3.225031889649217 26.804706466759903 0.0
70 0.8016099084833911 22.67890503506056 0.0
79 1.3739960659218684 22.54684425685988 0.0
107 3.4020527580711386 29.3165497247553 0.0
111 2.2939743690933643 22.687703071836644 0.0
116 0.7431691095875536 23.69576440375955 0.0
166 7.15031991734123 30.00842575053644 0.0
183 6.0380146898328135 25.54839760596439 0.0
199 7.35913447117032 25.559795518714942 0.0
208 2.703271850601225 21.249258058756464 0.0
222 0.7067576971932549 27.844565092733678 0.0
229 7.182505983865515 24.926031973987662 0.0
240 8.016672155444123 23.737759095612713 0.0
245 3.3826066267771115 27.102785204662705 0.0
284 3.677670827220322 26.35867482316693 0.0
328 10.904914420564342 28.195254063621615 0.0
339 1.011337706897752 21.639361148262555 0.0
363 3.1347873294047655 28.78005304800176 0.0
384 4.91895277548099 28.03928419332992 0.0
401 10.41486855925893 26.20468842377698 0.0
434 4.615416377043731 29.425951899141186 0.0
441 8.854279443552773 28.23792216889002 0.0
5.918090441002829
29
18 33.45485993305359 12.184798369400667 0.0
19 33.85205392649147 12.611975546869841 0.0
41 39.63332343337387 11.641392087218115 0.0
53 30.106391002789547 12.227864098318943 0.0
54 30.027252179819993 12.684589853819197 0.0
74 39.620740143085335 10.139547319486725 0.0
98 30.849558087006628 13.684068398786351 0.0
160 39.49673098444717 16.935674255752787 0.0
161 39.75737664541705 16.55254564052127 0.0
170 35.07469037559998 9.24367483534033 0.0
205 32.337913755734604 16.554524035997524 0.0
209 33.007092873699264 11.964911477642548 0.0
217 36.019580648886276 14.628953638672938 0.0
256 36.89690022353355 15.491856699434148 0.0
260 39.445307906450346 13.61056092650065 0.0
261 39.855743592009674 13.484342370862516 0.0
267 31.419022115071517 13.651369290178241 0.0
272 35.11767501505781 10.288166176118352 0.0
314 38.644439721956914 11.820951621474723 0.0
323 30.012957735188838 11.552258865471691 0.0
341 32.3250458073287 11.906507064256243 0.0
378 31.067451438652565 14.230046226595523 0.0
382 35.241884200443366 15.658244505005836 0.0
389 36.30566521109319 18.500334893864025 0.0
416 32.64672372730499 13.372931740895458 0.0
420 37.17995373052673 16.941443369677874 0.0
421 37.61935548701456 16.08863324186478 0.0
448 33.987511385474114 13.535377459421321 0.0
453 31.652649390180077 17.094086538233114 0.0
6.766951607561367
27
20 26.09585552379215 5.187527802923887 0.0
28 30.731655414229436 3.584496819271405 0.0
65 28.25484510638608 9.270620452285579 0.0
73 25.922373271176887 7.218183106341423 0.0
81 27.998958447811642 2.829503375541553 0.0
88 29.209782183264263 3.909784224921481 0.0
96 29.496711330991854 9.34617150623603 0.0
118 25.32947290563446 6.014161812322487 0.0
148 30.088976259771204 6.028608244908933 0.0
164 24.12815111288125 6.796374780198972 0.0
167 29.662772442041213 7.309883938804502 0.0
181 30.409755975663344 7.1467030293822145 0.0
184 28.72494588595101 4.505238155642309 0.0
242 28.48876371633065 1.4925294767405781 0.0
244 30.82831016004628 5.736745197632603 0.0
270 29.172581712001172 4.327479425979945 0.0
293 23.966694540896015 5.808577721951916 0.0
356 26.15877320846298 10.618660769349217 0.0
357 28.617250969457814 0.44608433094356975 0.0
361 30.310875776649556 8.295697855984947 0.0
362 30.284552205415874 8.60282291861226 0.0
371 25.70923475535834 3.9643173479962073 0.0
381 27.502579992713766 8.060261638749862 0.0
398 26.47712149798446 7.81923967438069 0.0
428 22.388906148599343 1.202407122990092 0.0
429 22.607936282519493 1.1000486410677164 0.0
451 28.03959600693643 0.680623333793309 0.0
5.920582226545258
27
23 32.2223542143532 27.27305732622533 0.0
29 35.38637439756627 25.03882594555748 0.0
30 35.19743508303183 25.606591697747092 0.0
63 35.57440997120197 24.866860791708206 0.0
150 34.25973635753276 25.84110275257585 0.0
155 30.274948911462694 26.97601760616552 0.0
163 37.827511551449184 23.38888561266086 0.0
175 36.199581303393906 20.12159671734312 0.0
177 36.81621308758457 20.600995189570142 0.0
189 37.28229986600728 26.15817183528311 0.0
196 37.29693276291491 22.014404897885928 0.0
212 37.4773401469734 25.419437339018106 0.0
252 37.23770003983986 24.87622977642132 0.0
254 30.832063257445228 25.770079221075708 0.0
262 37.78190704913663 20.67539239160623 0.0
279 31.15422167995318 25.1315293624521 0.0
305 37.69015846029927 19.966000508044658 0.0
315 31.52307612055971 24.996095251965713 0.0
335 35.590622325503226 21.16052356798433 0.0
336 35.8165632586206 21.67701012054543 0.0
373 33.51103479719426 22.058605519912014 0.0
374 33.82003298658498 22.856799745957186 0.0
391 32.37462178437091 21.750320605599562 0.0
404 32.51497436687103 25.560210258241128 0.0
439 36.122857368022174 19.912706051757944 0.0
440 36.97969295067797 19.39601881578563 0.0
458 35.97554999382567 22.59289927420044 0.0
623.0389802902203
40
2 17.04413108678429 34.928932350942375 0.0
26 13.38536076346655 28.95887962829285 0.0
31 19.482177783517013 37.09947549342345 0.0
34 17.300605835481555 29.49462637045655 0.0
44 12.795377418365998 31.551833349436517 0.0
46 17.629086179503393 33.663431407157915 0.0
52 14.23425090326619 38.399023407052745 0.0
75 15.802413298499367 32.156398814274375 0.0
77 15.515420965957064 32.737200991452106 0.0
94 20.910478435788892 34.60256432658948 0.0
110 18.341793473963264 34.278887243100726 0.0
125 17.016409321895758 39.49925454183749 0.0
153 15.469611640892463 29.59248609876366 0.0
154 15.123823357724822 34.13195867983372 0.0
157 17.688001164609705 38.2257461912373 0.0
179 13.276611754256004 39.69349093973201 0.0
193 17.4449725244066 37.55021111536405 0.0
201 16.036850113293138 38.51840438715211 0.0
215 12.398978930010095 37.660179012990405 0.0
241 13.537537148156593 37.161442773069304 0.0
243 18.870102762519018 30.87693390452552 0.0
249 15.856668688790677 30.77491387889869 0.0
255 19.102376829260436 31.70522727425724 0.0
271 11.627018982055251 35.02474203722624 0.0
283 18.185287942367967 31.77013034837525 0.0
306 21.040425742357648 39.21888797731353 0.0
318 20.607651139493232 36.99605224256212 0.0
352 11.284673235438795 37.3475226860839 0.0
359 20.599797581508493 37.076181902443956 0.0
369 12.360276921129834 33.922706669372474 0.0
410 19.84275251982903 35.06816438723237 0.0
412 12.112424966548 34.0470729887678 0.0
414 17.133003762831766 31.88266462069876 0.0
418 15.771897633336568 39.173166858562176 0.0
431 11.126870437279395 39.379647234597854 0.0
438 14.507930399150016 32.138486576353195 0.0
443 13.679543779794882 32.49555855926088 0.0
457 18.571737943838315 39.88289370578699 0.0
463 17.93606741244704 30.420934073751766 0.0
466 15.187904735826521 38.670555364453335 0.0
5.27955570604781
21
0 32.971716339360974 35.97324446573509 0.0
24 27.241959681681593 34.939502967883875 0.0
25 33.94841427174287 39.150343854517395 0.0
40 29.59981577935326 35.15169042852727 0.0
61 33.73951342673979 38.494369479874656 0.0
91 26.142844153224463 38.22202796541958 0.0
108 33.12475628341783 37.29379787994998 0.0
130 28.549879796068094 34.726443759130056 0.0
146 27.445621289647693 39.84090294453557 0.0
158 31.20645578294313 37.61974496442686 0.0
216 24.508439357477016 35.487599238748174 0.0
219 31.57159011900755 39.130831793462974 0.0
220 31.51676668682955 39.560437791875145 0.0
265 26.175181065253984 35.243812513105496 0.0
276 30.361328623273618 33.02761336242074 0.0
280 25.031381096622074 38.2681947920938 0.0
367 27.302700661053866 33.61189469611157 0.0
426 32.61735124765426 34.45300786915257 0.0
435 30.69295556471447 37.31709941774298 0.0
437 28.747117706587773 38.02273611858626 0.0
465 29.73615741264672 36.616880829561595 0.0
